filename,width,height,class,xmin,ymin,xmax,ymax
20920.png,88,34,4,47,3,57,26
22654.png,109,44,3,29,5,54,38
22654.png,109,44,10,53,6,76,39
19503.png,67,47,1,6,13,13,35
3893.png,104,43,4,31,6,48,34
3893.png,104,43,1,47,4,57,32
3893.png,104,43,5,60,4,72,32
7104.png,101,49,2,39,7,59,42
7028.png,80,38,1,29,5,39,32
7028.png,80,38,9,38,2,52,29
25231.png,81,35,2,24,5,34,30
25231.png,81,35,7,34,5,44,30
25231.png,81,35,3,44,6,54,31
25109.png,66,33,4,25,6,33,27
25109.png,66,33,4,32,7,40,28
7145.png,116,52,6,40,7,58,45
7145.png,116,52,10,58,7,78,45
16290.png,61,26,3,22,4,29,22
16290.png,61,26,4,31,2,44,20
14776.png,74,32,1,27,9,34,23
14776.png,74,32,3,41,9,49,23
19218.png,117,56,3,34,6,52,49
19218.png,117,56,2,58,9,74,52
31603.png,104,46,7,35,7,50,40
31603.png,104,46,9,51,5,69,38
26082.png,58,33,1,25,7,33,26
6085.png,109,52,6,41,6,53,38
6085.png,109,52,3,57,8,67,40
1252.png,198,77,1,58,7,85,60
1252.png,198,77,10,84,9,111,62
1252.png,198,77,5,116,7,145,60
1254.png,93,46,3,34,7,46,40
1254.png,93,46,10,49,3,59,36
27307.png,84,42,3,31,13,40,38
27307.png,84,42,8,41,11,50,36
15748.png,88,48,5,35,7,52,37
23624.png,94,42,8,33,10,45,31
23624.png,94,42,5,45,11,57,32
19807.png,117,52,4,40,5,55,45
19807.png,117,52,3,64,4,79,44
29312.png,115,53,4,43,8,59,44
29312.png,115,53,1,57,9,71,45
2413.png,275,126,1,98,56,135,114
2413.png,275,126,4,124,39,163,97
2413.png,275,126,3,148,19,192,77
24640.png,274,133,2,102,20,128,65
24640.png,274,133,10,127,40,153,85
24640.png,274,133,10,148,69,173,114
2162.png,150,72,3,54,14,70,45
2162.png,150,72,10,68,11,81,42
2162.png,150,72,3,85,13,96,44
22322.png,136,65,5,41,3,65,54
22322.png,136,65,3,64,8,91,59
2311.png,86,31,2,20,1,34,26
2311.png,86,31,2,34,2,49,27
2311.png,86,31,7,49,2,65,27
20328.png,94,38,1,24,3,36,32
20328.png,94,38,10,37,3,50,32
20328.png,94,38,4,54,2,66,31
11373.png,48,24,2,19,2,24,18
11373.png,48,24,7,24,4,29,20
21234.png,87,40,1,25,2,39,38
21234.png,87,40,6,39,1,58,37
2532.png,50,25,1,20,4,25,22
2532.png,50,25,7,25,3,29,21
16331.png,54,19,1,16,2,20,15
16331.png,54,19,4,20,3,24,16
16331.png,54,19,2,26,3,31,16
16331.png,54,19,4,32,2,37,15
28749.png,133,50,2,45,9,58,39
28749.png,133,50,5,60,11,70,41
28749.png,133,50,6,70,11,78,41
28749.png,133,50,3,79,16,88,46
21419.png,77,33,3,28,8,38,28
21419.png,77,33,2,37,6,47,26
29915.png,199,86,1,68,26,87,67
29915.png,199,86,3,87,25,111,66
29915.png,199,86,1,113,8,131,49
760.png,86,38,1,29,9,37,26
32835.png,75,34,7,27,7,36,27
32835.png,75,34,2,37,8,47,28
27438.png,325,137,6,123,27,157,104
27438.png,325,137,2,160,25,204,102
27303.png,42,24,1,16,1,24,20
12836.png,204,78,1,93,27,102,64
12836.png,204,78,4,102,21,118,58
12836.png,204,78,9,116,17,129,54
12836.png,204,78,7,128,12,142,49
2124.png,40,18,5,14,1,20,16
2124.png,40,18,3,20,1,25,16
30256.png,147,67,3,47,10,74,56
30256.png,147,67,10,75,13,98,59
6393.png,407,106,2,225,17,256,63
6393.png,407,106,2,255,16,280,62
81.png,131,56,7,49,8,63,39
81.png,131,56,4,64,7,81,38
24332.png,270,148,1,113,47,135,121
24332.png,270,148,5,130,23,163,97
21456.png,120,55,5,46,10,63,46
21456.png,120,55,1,66,8,80,44
1268.png,148,62,1,33,8,47,51
1268.png,148,62,7,45,9,61,52
1268.png,148,62,2,60,11,74,54
1268.png,148,62,10,72,10,87,53
13817.png,85,35,5,33,7,42,30
13817.png,85,35,9,44,6,54,29
11700.png,82,38,3,30,3,53,33
20336.png,159,75,2,54,22,74,57
20336.png,159,75,5,72,16,94,51
20336.png,159,75,1,93,16,107,51
15597.png,69,18,1,12,1,20,18
15597.png,69,18,2,20,1,31,18
15597.png,69,18,5,31,1,42,18
15597.png,69,18,4,43,1,58,18
26942.png,70,35,2,28,6,38,26
26942.png,70,35,5,35,8,45,28
14046.png,161,95,7,64,12,95,83
17558.png,127,57,2,46,14,61,43
17558.png,127,57,2,62,14,74,43
23913.png,75,33,8,37,11,46,25
18871.png,431,181,1,173,39,199,129
18871.png,431,181,10,202,44,268,134
26358.png,69,28,3,22,2,35,25
26358.png,69,28,10,35,3,49,26
9016.png,62,27,1,18,3,26,24
9016.png,62,27,1,25,4,32,25
9016.png,62,27,2,31,2,41,23
27752.png,69,33,4,24,1,37,28
27752.png,69,33,1,37,1,46,28
2492.png,191,87,3,72,10,99,68
2492.png,191,87,9,103,15,130,73
1156.png,190,63,8,75,14,94,49
1156.png,190,63,9,93,16,109,51
6131.png,64,27,3,22,1,31,22
6131.png,64,27,9,31,3,41,24
15278.png,99,43,3,33,5,49,32
15278.png,99,43,8,46,6,69,33
16300.png,115,46,4,36,4,57,39
16300.png,115,46,4,59,4,84,39
33069.png,108,43,3,40,14,50,32
33069.png,108,43,7,48,12,56,30
33069.png,108,43,9,53,13,65,31
4965.png,91,41,4,29,4,42,40
4965.png,91,41,5,39,2,53,38
24263.png,67,24,7,19,1,33,18
24263.png,67,24,10,30,2,44,19
4240.png,50,24,9,17,3,25,22
4240.png,50,24,2,25,2,33,21
14241.png,160,76,3,64,10,103,60
147.png,74,33,1,28,3,34,27
147.png,74,33,5,34,3,48,27
30213.png,137,70,7,57,9,86,63
11537.png,146,63,1,53,14,65,42
11537.png,146,63,10,63,15,72,43
11537.png,146,63,2,74,17,88,45
5965.png,78,48,2,8,11,24,34
5965.png,78,48,6,25,14,39,37
8391.png,282,139,2,90,68,123,131
8391.png,282,139,10,125,41,156,104
8391.png,282,139,7,162,24,185,87
4980.png,90,45,3,32,6,44,37
4980.png,90,45,2,46,6,56,37
20296.png,70,26,4,21,6,31,24
20296.png,70,26,10,30,5,40,23
20296.png,70,26,4,39,6,51,24
31872.png,70,31,2,24,5,36,26
31872.png,70,31,7,35,5,49,26
29122.png,91,40,3,32,9,40,32
29122.png,91,40,2,38,8,48,31
29122.png,91,40,10,47,9,56,32
12584.png,91,41,1,35,5,42,31
12584.png,91,41,5,43,5,56,31
24865.png,66,26,3,16,0,27,23
24865.png,66,26,10,27,0,39,23
24865.png,66,26,8,39,3,50,26
22681.png,168,75,5,56,19,81,55
22681.png,168,75,5,82,19,106,55
274.png,85,34,1,28,3,37,31
274.png,85,34,6,36,3,49,31
274.png,85,34,6,47,4,60,32
1904.png,121,51,1,42,18,52,41
1904.png,121,51,7,52,16,65,39
1904.png,121,51,6,66,16,78,39
28778.png,134,56,7,40,6,64,48
28778.png,134,56,5,68,7,92,49
24156.png,126,67,5,50,6,63,54
24156.png,126,67,8,62,4,75,52
30626.png,63,27,1,20,3,25,22
30626.png,63,27,3,25,3,33,22
30626.png,63,27,7,32,4,41,23
5943.png,163,78,1,59,40,73,70
5943.png,163,78,1,70,34,81,64
5943.png,163,78,8,80,22,92,52
5943.png,163,78,7,86,9,103,39
15182.png,96,39,5,29,1,48,38
15182.png,96,39,2,48,1,65,38
9400.png,185,76,1,73,14,91,60
9400.png,185,76,6,90,14,118,60
19271.png,187,75,2,59,17,83,63
19271.png,187,75,8,81,17,105,63
19271.png,187,75,2,104,14,130,60
24110.png,123,54,5,43,4,61,46
24110.png,123,54,2,63,4,81,46
32541.png,49,12,2,9,1,17,12
32541.png,49,12,6,18,1,24,12
32541.png,49,12,3,24,1,31,12
32541.png,49,12,5,32,1,39,12
31265.png,167,88,2,60,8,82,85
31265.png,167,88,4,81,3,101,80
145.png,255,141,3,93,18,131,111
145.png,255,141,3,120,23,158,116
15378.png,74,33,1,26,6,34,31
15378.png,74,33,10,34,4,49,29
25395.png,100,39,8,33,4,49,34
25395.png,100,39,8,53,6,70,36
2062.png,79,37,2,29,6,40,36
2062.png,79,37,3,40,5,51,35
3108.png,55,26,4,20,4,28,22
3108.png,55,26,2,28,4,34,22
29823.png,120,51,1,43,11,60,47
29823.png,120,51,8,58,7,73,43
29823.png,120,51,10,72,6,93,42
17320.png,303,134,4,115,38,140,103
17320.png,303,134,10,136,39,164,104
17320.png,303,134,9,167,36,189,101
32546.png,436,127,1,190,75,209,110
32546.png,436,127,1,201,73,220,108
32546.png,436,127,3,215,73,244,108
14439.png,198,91,4,73,8,98,73
14439.png,198,91,8,102,13,128,78
10279.png,43,17,7,14,2,19,13
10279.png,43,17,9,21,3,26,14
19790.png,69,35,8,26,12,36,28
19790.png,69,35,4,34,11,41,27
3817.png,108,56,9,44,8,58,48
4225.png,352,131,2,100,55,127,99
4225.png,352,131,1,137,57,157,101
4225.png,352,131,10,165,56,190,100
24989.png,57,24,7,20,3,28,18
24989.png,57,24,10,28,4,36,19
30653.png,199,89,2,75,22,98,65
30653.png,199,89,2,98,22,118,65
11655.png,133,53,6,42,9,66,45
11655.png,133,53,10,68,8,90,44
26336.png,342,228,9,111,27,182,203
14040.png,62,28,5,23,4,31,22
14040.png,62,28,4,31,6,38,24
5332.png,108,50,6,40,12,56,42
5332.png,108,50,8,54,9,72,39
16493.png,64,33,5,23,7,33,28
2719.png,86,26,1,17,2,29,22
2719.png,86,26,5,29,1,40,21
2719.png,86,26,7,40,2,50,22
2719.png,86,26,8,53,3,63,23
6459.png,89,42,2,35,6,44,36
6459.png,89,42,9,43,6,55,36
4951.png,80,34,5,24,2,35,29
4951.png,80,34,2,36,3,47,30
4951.png,80,34,1,47,3,54,30
27981.png,86,33,2,24,4,33,24
27981.png,86,33,7,36,6,47,26
27981.png,86,33,7,50,6,59,26
9778.png,208,85,1,80,24,95,58
9778.png,208,85,6,97,27,115,61
9778.png,208,85,1,116,21,129,55
27172.png,89,40,1,27,2,39,35
27172.png,89,40,10,42,1,60,34
9940.png,77,42,3,30,7,44,37
18329.png,51,25,3,19,3,25,20
18329.png,51,25,4,25,3,32,20
20115.png,40,18,1,14,3,18,14
20115.png,40,18,1,18,2,22,13
23966.png,150,72,1,58,15,69,53
23966.png,150,72,10,70,18,94,56
31863.png,76,36,8,26,7,37,31
31863.png,76,36,9,35,6,46,30
5699.png,383,187,4,138,93,177,143
5699.png,383,187,5,173,97,201,147
5699.png,383,187,4,202,99,248,149
13979.png,271,113,4,95,24,128,84
13979.png,271,113,6,135,30,169,90
10960.png,54,25,6,20,1,25,20
10960.png,54,25,3,26,1,34,20
11706.png,111,47,6,39,9,51,34
11706.png,111,47,6,56,9,70,34
1429.png,43,19,2,14,4,19,17
1429.png,43,19,3,19,3,23,16
1429.png,43,19,2,23,4,29,17
13959.png,162,77,2,56,19,81,66
13959.png,162,77,7,80,13,104,60
19272.png,89,39,1,26,5,35,33
19272.png,89,39,10,33,3,49,31
19272.png,89,39,2,47,6,61,34
10218.png,93,40,1,30,3,41,33
10218.png,93,40,5,39,2,52,32
10218.png,93,40,10,51,6,64,36
29852.png,61,27,3,22,6,30,24
29852.png,61,27,6,30,7,43,25
1025.png,91,42,3,37,6,57,37
21344.png,132,66,1,47,15,59,56
21344.png,132,66,6,58,11,68,52
21344.png,132,66,6,65,9,82,50
29926.png,188,82,1,62,32,80,61
29926.png,188,82,7,75,27,84,56
29926.png,188,82,4,84,27,98,56
29926.png,188,82,3,98,26,112,55
26268.png,74,35,4,30,6,36,31
26268.png,74,35,4,36,5,47,30
10386.png,196,76,1,84,24,100,68
10386.png,196,76,3,98,18,119,62
10386.png,196,76,8,117,5,144,49
24788.png,125,54,9,36,7,60,50
24788.png,125,54,4,64,7,91,50
32823.png,87,45,5,34,3,52,37
27878.png,65,34,3,25,9,32,25
27878.png,65,34,3,31,9,38,25
8908.png,43,13,1,12,1,16,12
8908.png,43,13,2,23,1,28,12
21435.png,78,32,7,25,6,38,29
21435.png,78,32,5,43,4,55,27
19937.png,74,32,1,25,8,31,25
19937.png,74,32,2,31,8,37,25
19937.png,74,32,1,37,7,45,24
9128.png,202,181,5,45,71,73,112
9128.png,202,181,2,45,115,72,156
9128.png,202,181,10,46,26,73,67
25623.png,103,49,2,37,7,53,40
25485.png,113,54,1,37,1,53,46
25485.png,113,54,5,59,2,70,47
8373.png,174,77,3,64,13,91,67
8373.png,174,77,3,88,7,110,61
17949.png,113,43,4,36,4,50,30
17949.png,113,43,3,53,5,64,31
17949.png,113,43,1,68,9,80,35
16339.png,66,31,1,28,8,33,26
16339.png,66,31,1,33,7,38,25
25432.png,212,104,4,86,18,98,49
25432.png,212,104,3,94,17,108,48
25432.png,212,104,4,104,20,116,51
25432.png,212,104,5,113,19,125,50
29144.png,201,99,2,73,17,100,79
29144.png,201,99,3,103,19,128,81
29952.png,248,110,4,90,19,130,90
29952.png,248,110,8,124,21,159,92
20979.png,131,52,9,27,5,71,45
20979.png,131,52,6,66,2,100,42
7625.png,319,140,2,96,40,123,83
7625.png,319,140,4,117,41,148,84
7625.png,319,140,10,135,38,166,81
27491.png,212,76,2,86,20,115,55
27491.png,212,76,8,116,14,146,49
19444.png,153,85,3,61,13,97,75
22399.png,213,98,2,72,4,113,89
22399.png,213,98,3,108,5,141,90
32800.png,117,49,2,36,5,52,34
32800.png,117,49,3,51,8,63,37
32800.png,117,49,3,65,12,80,41
7642.png,41,21,1,15,1,25,21
17683.png,250,114,2,85,25,130,94
17683.png,250,114,1,129,16,160,85
26197.png,82,33,2,22,2,34,26
26197.png,82,33,8,34,3,44,27
26197.png,82,33,3,46,4,59,28
27674.png,68,20,2,16,4,26,18
27674.png,68,20,6,25,4,33,18
27674.png,68,20,9,33,3,43,17
27674.png,68,20,5,41,3,51,17
8321.png,382,175,1,115,39,155,163
8321.png,382,175,6,161,27,193,151
8321.png,382,175,3,202,25,255,149
5424.png,44,18,9,15,1,22,16
5424.png,44,18,8,23,1,31,16
4205.png,64,31,1,21,3,28,23
4205.png,64,31,2,27,4,34,24
4205.png,64,31,5,35,5,41,25
13331.png,115,55,1,44,12,51,43
13331.png,115,55,8,54,11,63,42
13331.png,115,55,7,62,8,75,39
30024.png,81,35,1,28,7,33,29
30024.png,81,35,5,33,6,42,28
30024.png,81,35,4,44,9,53,31
21895.png,159,68,2,53,18,73,59
21895.png,159,68,2,71,12,86,53
21895.png,159,68,3,86,6,103,47
1697.png,142,61,8,43,7,69,55
1697.png,142,61,7,70,3,96,51
261.png,45,18,1,15,1,19,17
261.png,45,18,4,18,1,24,17
29586.png,74,34,1,26,1,27,30
29586.png,74,34,4,28,1,38,30
29586.png,74,34,4,37,2,50,31
29334.png,113,47,4,49,14,58,32
29334.png,113,47,7,56,13,66,31
17982.png,97,49,3,34,9,50,42
17982.png,97,49,6,48,3,61,36
14912.png,91,41,1,30,10,40,36
14912.png,91,41,4,40,8,52,34
14912.png,91,41,1,55,9,63,35
15239.png,80,39,1,30,7,40,32
15239.png,80,39,1,41,7,50,32
15121.png,88,38,5,28,6,47,34
15121.png,88,38,7,45,5,63,33
29056.png,46,17,1,11,1,18,15
29056.png,46,17,4,18,1,27,15
29056.png,46,17,1,26,1,34,15
10845.png,154,68,6,53,6,82,53
10845.png,154,68,4,78,9,102,56
22099.png,149,66,7,49,14,71,52
22099.png,149,66,9,72,15,95,53
28694.png,111,49,1,36,9,52,45
28694.png,111,49,2,49,10,69,46
28694.png,111,49,5,67,4,91,40
27960.png,45,12,2,10,1,16,12
27960.png,45,12,2,16,1,21,12
27960.png,45,12,5,21,1,26,12
27960.png,45,12,4,27,1,34,12
12608.png,130,52,2,47,12,61,40
12608.png,130,52,7,59,11,73,39
12608.png,130,52,5,73,12,87,40
22937.png,111,40,8,43,7,54,28
22937.png,111,40,5,54,5,70,26
9454.png,89,40,3,24,5,45,35
9454.png,89,40,6,44,5,60,35
8728.png,121,47,4,31,6,49,45
8728.png,121,47,10,50,2,70,41
8728.png,121,47,4,70,2,88,41
32043.png,53,13,2,12,1,18,12
32043.png,53,13,2,18,1,26,12
32043.png,53,13,6,26,1,33,12
32043.png,53,13,8,33,1,40,12
8476.png,94,48,3,37,2,59,42
28902.png,57,26,3,20,1,30,23
28902.png,57,26,1,30,1,35,23
4736.png,254,117,4,86,50,115,98
4736.png,254,117,1,116,50,143,98
6306.png,99,52,1,43,10,49,32
6306.png,99,52,2,47,9,55,31
29166.png,334,149,3,132,18,158,61
29166.png,334,149,10,157,26,173,69
29166.png,334,149,8,173,34,195,77
29166.png,334,149,7,194,42,226,85
32066.png,263,105,2,82,15,118,78
32066.png,263,105,6,116,15,149,78
32066.png,263,105,9,146,13,184,76
14708.png,63,27,1,24,2,33,22
14708.png,63,27,1,33,2,43,22
18397.png,155,69,2,55,17,74,48
18397.png,155,69,1,78,16,91,47
4705.png,221,103,1,82,18,109,82
4705.png,221,103,1,112,14,145,78
5189.png,62,24,2,15,1,25,22
5189.png,62,24,8,25,2,35,23
5189.png,62,24,10,34,1,46,22
22048.png,85,42,2,34,4,52,35
24903.png,99,45,2,34,4,55,44
24903.png,99,45,1,53,1,71,41
11937.png,167,83,2,61,23,81,67
11937.png,167,83,8,81,19,103,63
4921.png,76,32,6,27,4,37,25
4921.png,76,32,4,39,4,50,25
15861.png,84,41,7,32,10,42,36
15861.png,84,41,6,43,9,53,35
27031.png,247,201,1,157,25,174,70
27031.png,247,201,10,174,26,181,71
27031.png,247,201,6,185,34,210,79
1001.png,89,42,6,36,4,50,35
19371.png,70,28,3,22,5,34,24
19371.png,70,28,10,36,5,46,24
615.png,63,30,5,26,3,36,24
24053.png,427,170,5,164,56,200,100
24053.png,427,170,7,198,67,224,111
24053.png,427,170,2,228,67,256,111
30581.png,108,43,1,33,7,41,36
30581.png,108,43,3,42,7,60,36
30581.png,108,43,4,60,9,79,38
7032.png,104,45,4,38,2,51,35
7032.png,104,45,8,52,3,68,36
20829.png,109,56,3,35,5,70,47
8324.png,253,117,7,84,30,122,92
8324.png,253,117,10,116,37,151,99
31127.png,101,52,1,44,9,57,47
27141.png,305,153,3,117,82,140,121
27141.png,305,153,2,140,85,154,124
27141.png,305,153,1,151,85,177,124
12399.png,151,83,2,59,19,91,71
1221.png,136,53,3,39,3,53,43
1221.png,136,53,2,58,3,73,43
1221.png,136,53,6,75,6,94,46
24121.png,105,47,8,31,5,49,44
24121.png,105,47,1,48,2,56,41
24121.png,105,47,6,56,5,71,44
12392.png,77,33,7,23,1,39,30
12392.png,77,33,7,36,2,53,31
14683.png,100,43,1,39,12,46,32
14683.png,100,43,6,45,13,54,33
14683.png,100,43,5,52,11,64,31
27073.png,60,30,6,25,3,38,24
29019.png,109,48,5,47,12,57,33
29019.png,109,48,6,59,11,68,32
25783.png,75,32,1,24,6,30,27
25783.png,75,32,2,31,4,41,25
25783.png,75,32,1,43,3,47,24
9040.png,181,76,2,41,13,72,59
9040.png,181,76,3,71,3,93,49
9040.png,181,76,7,100,2,129,48
32730.png,74,32,1,23,4,29,25
32730.png,74,32,6,28,5,39,26
32730.png,74,32,8,39,5,47,26
22892.png,74,34,4,29,1,36,30
22892.png,74,34,2,36,3,47,32
475.png,242,100,1,81,31,107,79
475.png,242,100,10,106,24,132,72
475.png,242,100,6,128,18,158,66
24099.png,285,132,1,103,53,134,96
24099.png,285,132,7,124,42,154,85
24099.png,285,132,5,150,33,176,76
22001.png,86,34,2,30,8,43,30
22001.png,86,34,4,44,5,60,27
9078.png,110,49,3,35,9,55,42
9078.png,110,49,4,58,10,75,43
31321.png,160,70,3,54,9,79,59
31321.png,160,70,9,80,12,106,62
510.png,73,33,7,28,8,37,25
510.png,73,33,7,36,7,46,24
16977.png,120,71,8,50,12,79,65
22900.png,176,78,8,65,13,87,73
22900.png,176,78,3,93,7,115,67
13244.png,47,19,5,19,1,25,14
13244.png,47,19,1,25,2,30,15
25971.png,72,26,1,20,7,27,21
25971.png,72,26,1,27,8,32,22
25971.png,72,26,8,32,8,39,22
30114.png,204,91,7,75,20,105,66
30114.png,204,91,5,101,23,129,69
4580.png,397,166,4,164,53,181,86
4580.png,397,166,6,183,49,200,82
4580.png,397,166,5,197,46,217,79
15960.png,188,76,1,64,15,84,62
15960.png,188,76,10,79,14,107,61
15960.png,188,76,8,108,15,134,62
28324.png,118,43,2,38,10,52,33
28324.png,118,43,7,52,8,66,31
28324.png,118,43,2,67,10,83,33
9945.png,117,54,4,46,11,56,36
9945.png,117,54,6,56,16,66,41
9945.png,117,54,1,66,18,73,43
8036.png,90,41,4,32,2,46,32
8036.png,90,41,10,47,3,59,33
31329.png,66,28,8,23,5,32,23
31329.png,66,28,7,31,4,38,22
902.png,121,60,7,46,11,64,48
902.png,121,60,10,61,12,76,49
5906.png,65,28,9,26,3,36,24
23130.png,127,53,2,45,12,60,40
23130.png,127,53,8,62,10,75,38
5152.png,267,117,2,120,68,136,100
5152.png,267,117,10,134,71,154,103
4277.png,50,20,2,16,1,23,17
4277.png,50,20,2,24,1,35,17
1532.png,74,35,2,23,9,33,29
1532.png,74,35,7,34,9,45,29
22347.png,191,79,5,63,17,91,58
22347.png,191,79,6,94,23,111,64
22788.png,125,51,3,50,17,60,39
22788.png,125,51,5,59,18,69,40
29799.png,61,26,2,20,2,30,22
29799.png,61,26,2,31,3,41,23
33346.png,80,34,2,26,2,38,29
33346.png,80,34,3,42,5,53,32
5245.png,136,60,3,54,21,66,46
5245.png,136,60,3,66,15,84,40
6746.png,240,103,2,77,14,120,91
6746.png,240,103,10,115,15,161,92
14762.png,357,170,1,157,40,179,89
14762.png,357,170,1,180,36,198,85
32423.png,100,47,3,44,12,53,35
32423.png,100,47,4,53,11,62,34
2018.png,141,67,5,43,6,71,58
2018.png,141,67,9,69,12,91,64
28282.png,52,17,1,13,1,19,14
28282.png,52,17,9,20,1,26,14
28282.png,52,17,5,28,1,34,14
28282.png,52,17,1,35,1,40,14
26983.png,63,34,3,25,5,36,30
14246.png,68,33,1,26,3,33,27
14246.png,68,33,6,33,3,44,27
25125.png,70,28,1,24,3,29,23
25125.png,70,28,1,32,3,36,23
25125.png,70,28,3,38,3,47,23
31432.png,256,113,1,95,40,118,91
31432.png,256,113,10,109,37,139,88
31432.png,256,113,7,135,25,166,76
19712.png,239,83,2,123,21,137,48
19712.png,239,83,3,132,17,147,44
19712.png,239,83,3,144,16,157,43
17689.png,143,73,5,56,18,71,60
17689.png,143,73,8,69,14,83,56
6921.png,47,14,9,14,1,21,14
6921.png,47,14,9,26,1,32,14
6404.png,53,25,2,19,1,27,20
6404.png,53,25,3,26,1,35,20
13005.png,295,119,4,93,35,119,83
13005.png,295,119,2,122,25,150,73
13005.png,295,119,8,157,26,179,74
14190.png,118,48,8,34,3,62,44
14190.png,118,48,2,59,2,86,43
15559.png,46,25,1,19,3,26,21
13207.png,83,46,4,33,8,42,37
13207.png,83,46,7,42,9,50,38
27720.png,55,17,2,14,1,21,14
27720.png,55,17,2,21,1,30,14
27720.png,55,17,1,29,1,35,14
27720.png,55,17,4,35,3,45,16
20118.png,47,21,3,16,3,22,17
20118.png,47,21,8,24,3,31,17
1354.png,215,108,4,80,18,112,84
1354.png,215,108,1,113,19,145,85
16556.png,80,40,6,35,9,45,28
1453.png,212,79,2,62,22,80,64
1453.png,212,79,4,85,20,103,62
1453.png,212,79,6,107,19,128,61
1453.png,212,79,2,129,22,148,64
22816.png,82,34,4,28,6,40,28
22816.png,82,34,8,39,7,52,29
25308.png,59,28,1,22,2,26,23
25308.png,59,28,3,25,3,30,24
25308.png,59,28,4,30,3,36,24
5891.png,191,84,4,75,23,103,67
5891.png,191,84,1,105,17,124,61
3612.png,106,47,5,32,9,49,38
3612.png,106,47,10,51,10,70,39
26553.png,101,54,3,37,2,67,44
14353.png,197,68,4,84,12,111,56
14353.png,197,68,6,116,14,137,58
29441.png,157,69,2,55,18,79,55
29441.png,157,69,2,81,19,104,56
7963.png,73,28,8,26,4,35,26
7963.png,73,28,7,37,1,44,23
7963.png,73,28,7,44,1,52,23
19903.png,159,77,1,48,15,72,67
19903.png,159,77,10,76,13,103,65
25886.png,442,194,1,183,74,198,111
25886.png,442,194,10,194,72,207,109
25886.png,442,194,5,205,70,222,107
21437.png,47,21,4,17,1,24,17
21437.png,47,21,4,24,2,30,18
21295.png,299,119,7,81,12,147,99
21295.png,299,119,10,141,13,221,100
9046.png,65,27,8,21,2,31,21
9046.png,65,27,10,33,3,42,22
12383.png,91,45,5,30,5,49,37
12383.png,91,45,1,49,9,58,41
20028.png,41,19,1,12,3,16,14
20028.png,41,19,2,16,4,22,15
20028.png,41,19,3,22,3,29,14
17837.png,73,28,1,19,2,31,25
17837.png,73,28,1,31,2,45,25
17837.png,73,28,1,44,3,57,26
1108.png,62,21,3,20,3,28,16
1108.png,62,21,3,29,3,33,16
1108.png,62,21,3,33,3,38,16
31933.png,161,81,1,72,13,94,64
21941.png,44,19,3,14,3,29,18
27846.png,213,93,1,69,17,81,51
27846.png,213,93,10,80,17,98,51
2156.png,142,52,1,35,1,52,46
2156.png,142,52,9,54,1,78,46
2156.png,142,52,9,81,4,104,49
30295.png,228,90,7,71,12,107,67
30295.png,228,90,6,107,21,147,76
9655.png,94,40,4,32,1,45,31
9655.png,94,40,5,47,1,65,31
21443.png,59,27,3,23,3,31,24
21443.png,59,27,6,30,3,38,24
17808.png,109,49,3,33,1,53,45
17808.png,109,49,3,54,2,72,46
29277.png,66,32,6,24,5,31,28
29277.png,66,32,5,30,5,39,28
11964.png,108,42,3,41,14,50,32
11964.png,108,42,8,50,12,61,30
11964.png,108,42,3,59,12,70,30
424.png,174,80,9,72,12,99,55
11976.png,176,76,3,58,15,88,57
11976.png,176,76,9,91,12,118,54
25739.png,216,90,7,65,7,90,80
25739.png,216,90,10,96,7,126,80
25739.png,216,90,9,127,6,153,79
9734.png,158,54,1,58,15,74,44
9734.png,158,54,2,72,14,93,43
9734.png,158,54,9,92,14,115,43
13141.png,185,89,2,76,26,89,59
13141.png,185,89,7,92,27,108,60
13195.png,47,23,8,18,3,30,20
3130.png,149,63,1,42,3,69,59
3130.png,149,63,4,68,2,106,58
14783.png,140,77,8,46,10,94,66
23773.png,83,41,4,28,5,43,38
23773.png,83,41,9,42,5,56,38
7197.png,76,36,1,23,7,32,32
7197.png,76,36,10,35,6,48,31
16567.png,82,40,2,28,1,45,38
16567.png,82,40,1,43,1,52,38
10507.png,142,65,1,48,19,60,55
10507.png,142,65,4,59,18,77,54
10507.png,142,65,1,74,20,89,56
20232.png,72,34,7,29,3,39,28
20232.png,72,34,1,39,4,47,29
5614.png,161,65,9,66,23,75,49
5614.png,161,65,2,78,23,88,49
5614.png,161,65,1,91,20,98,46
13635.png,40,17,3,14,2,22,14
13635.png,40,17,5,21,1,28,13
19009.png,55,31,3,23,1,34,27
11717.png,131,56,1,41,9,60,47
11717.png,131,56,4,61,8,90,46
15391.png,59,33,3,21,6,38,29
25586.png,105,50,3,34,8,51,44
25586.png,105,50,2,51,12,71,48
4529.png,185,83,2,80,16,104,60
32203.png,78,33,1,18,1,31,24
32203.png,78,33,3,31,3,44,26
32203.png,78,33,1,45,5,55,28
25873.png,46,14,1,12,1,16,12
25873.png,46,14,2,17,1,23,12
25873.png,46,14,3,22,1,27,12
25873.png,46,14,9,28,1,34,12
21658.png,82,31,1,22,3,30,29
21658.png,82,31,7,32,2,44,28
10841.png,30,13,8,10,1,17,13
10841.png,30,13,9,17,1,23,13
13652.png,170,61,4,41,2,74,53
13652.png,170,61,2,71,4,99,55
13652.png,170,61,2,99,2,122,53
11893.png,102,56,6,39,9,63,51
2237.png,118,54,4,39,8,59,46
2237.png,118,54,2,59,7,79,45
